batch,instance,budget,method,timing_basis,solve_seconds,cloud_excluded_seconds,completion_rows,result,seed,status,feasible,objective,reference_optimum,deviation_percent,bp_lower_bound,bp_gap_percent,earliest_completion_lower_bound,workload_lower_bound,capacity_lower_bound,capacity_bound_seconds,capacity_bound_lp_calls,capacity_bound_lp_status,proof_source,heuristic_returned_columns,reference_gap_percent,first_feasible_seconds,best_found_seconds,wall_seconds,graph_seconds,root_initialization_seconds,node_setup_seconds,branch_seconds,pricing_seconds,nodes_processed,root_lp,root_cg_iterations,restricted_mip_seconds,heuristic_provider,cim_requests,cim_completed,cim_timeouts,cim_size_skips,cim_seconds,cim_local_seconds,tuning_config_sha256,source_sha256,error
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,qaia_tuned,bp_active_excluding_cloud_call,600.2370609999998,0.0,vehicle,2019-03-11_N20_C5_qaia_tuned_s2.json,2,time_limit,1,69.0,62.0,11.290322580645162,62,10.144927536231885,54,60,62,0.012871300001279451,4,complete,,9,10.144927536231885,1.290041200001724,564.609723900001,600.2370624000032,0.08019629999762401,0.07529480000084732,192.2306608001236,316.2632097001115,79.17978100028267,1281,62.0,12,0.07164729999931296,qaia,,,,,,,6154abdfa6b91c1947cb9391b1dc68e6b28f10b043df5e76705b7d6d865f7f12,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,After branch construction: global time budget exhausted
cim_active_20260923_184108,2019-03-12_N8_C2,600.0,compact,bp_active_excluding_cloud_call,0.036254500002542045,0.0,vehicle,2019-03-12_N8_C2_compact.json,0,optimal,1,68.0,68.0,0.0,,,,,,,,,,,0.0,0.027418600002420135,0.032537900005991105,0.03625579999788897,,,,,,,,,,,,,,,,,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-12_N8_C2,600.0,cim,bp_active_excluding_cloud_call,1.2053398000061861,244.38308819999656,vehicle,2019-03-12_N8_C2_cim_s0.json,0,error,0,,68.0,,68,,62,64,68,0.006934499993803911,4,complete,,0,,,,245.5884290000031,0.005817099998239428,0.012590400001499802,0.05481339999823831,0.0,1.121477100008633,1,,1,0.0,cim,1,0,0,0,245.48614929999894,1.1030611000023782,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,RuntimeError('CIM worker failed; inspect D:\\pythonProject\\BP_QAIA_PCP\\results\\cim_tasks\\bp3e66acf1bf4f4f7fa669\\worker.log')
cim_active_20260923_184108,2019-03-12_N8_C2,600.0,qaia_tuned,bp_active_excluding_cloud_call,2.205102899999474,0.0,vehicle,2019-03-12_N8_C2_qaia_tuned_s0.json,0,optimal,1,68.0,68.0,0.0,68.0,0.0,62,64,68,0.006979600002523512,4,complete,validated_incumbent_matches_global_bound,10,0.0,0.47313170000415994,2.2017711000007694,2.2051043000028585,0.005945400000200607,0.04887950000556884,0.5046049000011408,0.8602957000039169,0.7002328000162379,13,68.0,12,0.00584829999570502,qaia,,,,,,,6154abdfa6b91c1947cb9391b1dc68e6b28f10b043df5e76705b7d6d865f7f12,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-12_N8_C2,600.0,exact,bp_active_excluding_cloud_call,7.8599147999993875,0.0,vehicle,2019-03-12_N8_C2_exact_r0.json,0,optimal,1,68.0,68.0,0.0,68.0,0.0,62,64,68,0.006967599998461083,4,complete,validated_incumbent_matches_global_bound,,0.0,0.18898469999840017,7.851165799998853,7.85991610000201,0.005467499999213032,0.012239199997566175,2.0676098000258207,2.8186062999957358,2.596575599971402,61,68.0,11,0.004898600003798492,,,,,,,,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-12_N8_C2,600.0,qaia_tuned,bp_active_excluding_cloud_call,2.2188114000018686,0.0,vehicle,2019-03-12_N8_C2_qaia_tuned_s1.json,1,optimal,1,68.0,68.0,0.0,68.0,0.0,62,64,68,0.006947900001250673,4,complete,validated_incumbent_matches_global_bound,10,0.0,0.46612350000214064,2.2151270999966073,2.2188126999972155,0.005608400002529379,0.04782790000172099,0.511596099982853,0.8642190999962622,0.7023956999764778,13,68.0,12,0.006289700002525933,qaia,,,,,,,6154abdfa6b91c1947cb9391b1dc68e6b28f10b043df5e76705b7d6d865f7f12,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-12_N8_C2,600.0,cim,bp_active_excluding_cloud_call,1.0481628999987151,425.25568159999966,vehicle,2019-03-12_N8_C2_cim_s1.json,1,error,0,,68.0,,68,,62,64,68,0.006558599998243153,4,complete,,0,,,,426.303845800001,0.005529400004888885,0.013193099999625701,0.05517120000149589,0.0,0.9628124000009848,1,,1,0.0,cim,1,0,0,0,426.2000698999982,0.9443882999985362,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,RuntimeError('CIM worker failed; inspect D:\\pythonProject\\BP_QAIA_PCP\\results\\cim_tasks\\bpf6a28be6826c4d66977d\\worker.log')
cim_active_20260923_184108,2019-03-12_N8_C2,600.0,cim,bp_active_excluding_cloud_call,1.0942403000080958,425.6792368999959,vehicle,2019-03-12_N8_C2_cim_s2.json,2,error,0,,68.0,,68,,62,64,68,0.008130700000037905,4,complete,,0,,,,426.7734786000001,0.005538999997952487,0.02036229999794159,0.05660319999878993,0.0,0.999612800005707,1,,1,0.0,cim,1,0,0,0,426.65945900000224,0.9802221000063582,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,RuntimeError('CIM worker failed; inspect D:\\pythonProject\\BP_QAIA_PCP\\results\\cim_tasks\\bp56d235a7d4ee42e4b884\\worker.log')
cim_active_20260923_184108,2019-03-12_N8_C2,600.0,qaia_tuned,bp_active_excluding_cloud_call,2.204817500001809,0.0,vehicle,2019-03-12_N8_C2_qaia_tuned_s2.json,2,optimal,1,68.0,68.0,0.0,68.0,0.0,62,64,68,0.006694900002912618,4,complete,validated_incumbent_matches_global_bound,10,0.0,0.4651014000046416,2.201372800001991,2.2048185000021476,0.005539600002521183,0.04590800000005402,0.5099214000147185,0.8573779999933322,0.6917447999949218,13,68.0,12,0.014062599999306258,qaia,,,,,,,6154abdfa6b91c1947cb9391b1dc68e6b28f10b043df5e76705b7d6d865f7f12,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,compact,bp_active_excluding_cloud_call,0.08356970000022557,0.0,vehicle,2019-03-12_N12_C3_compact.json,0,optimal,1,64.0,64.0,0.0,,,,,,,,,,,0.0,0.016673999998602085,0.0657772999984445,0.08357109999633394,,,,,,,,,,,,,,,,,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,cim,bp_active_excluding_cloud_call,269.8279318999994,243.65369680000003,vehicle,2019-03-12_N12_C3_cim_s0.json,0,optimal,1,64.0,64.0,0.0,64.0,0.0,62,62,64,0.011195599996426608,4,complete,validated_incumbent_matches_global_bound,3,0.0,3.0770424000002095,269.20387740000297,513.4816303000043,0.03418670000246493,0.01660960000299383,80.38229789993784,111.89241960013169,64.10306880030839,1916,64.0,9,0.01267369999550283,cim,1,1,0,0,246.19394399999874,2.540247199998703,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,qaia_tuned,bp_active_excluding_cloud_call,17.13511689999723,0.0,vehicle,2019-03-12_N12_C3_qaia_tuned_s0.json,0,optimal,1,64.0,64.0,0.0,64.0,0.0,62,62,64,0.009797599996090867,4,complete,validated_incumbent_matches_global_bound,7,0.0,0.42436199999792734,17.09982719999971,17.135118299993337,0.06112869999924442,0.013369799999054521,4.643872700020438,7.425044599985995,4.464251399993373,58,64.0,8,0.020663300005253404,qaia,,,,,,,6154abdfa6b91c1947cb9391b1dc68e6b28f10b043df5e76705b7d6d865f7f12,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,exact,bp_active_excluding_cloud_call,433.55291659999784,0.0,vehicle,2019-03-12_N12_C3_exact_r0.json,0,optimal,1,64.0,64.0,0.0,64.0,0.0,62,62,64,0.008846800003084354,4,complete,validated_incumbent_matches_global_bound,,0.0,0.3759393000000273,432.36536669999623,433.5529186999993,0.02124109999567736,0.013235500002338085,120.38815000009345,179.71940739979618,114.74848150058097,2779,64.0,9,0.015425599995069206,,,,,,,,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,qaia_tuned,bp_active_excluding_cloud_call,341.51989969999704,0.0,vehicle,2019-03-12_N12_C3_qaia_tuned_s1.json,1,optimal,1,64.0,64.0,0.0,64.0,0.0,62,62,64,0.009085800003958866,4,complete,validated_incumbent_matches_global_bound,9,0.0,0.43504329999996116,340.57861330000014,341.51990099999966,0.05381869999837363,0.012956700003996957,98.76045570008864,154.18077109975275,77.21312490032142,1591,64.0,8,0.0178068000022904,qaia,,,,,,,6154abdfa6b91c1947cb9391b1dc68e6b28f10b043df5e76705b7d6d865f7f12,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,cim,bp_active_excluding_cloud_call,92.52318840000225,242.83799449999788,vehicle,2019-03-12_N12_C3_cim_s1.json,1,optimal,1,64.0,64.0,0.0,64.0,0.0,62,62,64,0.010026800002378877,4,complete,validated_incumbent_matches_global_bound,3,0.0,2.822176000001491,92.32669750000059,335.3611845999985,0.023351600000751205,0.013945099999546073,24.423073799989652,39.23975959997915,24.959055900042586,522,64.0,9,0.012323000002652407,cim,1,1,0,0,245.15668899999582,2.318694499997946,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,cim,bp_active_excluding_cloud_call,600.0049601999999,243.37806129999808,vehicle,2019-03-12_N12_C3_cim_s2.json,2,time_limit,1,65.0,64.0,1.5625,64,1.5384615384615385,62,62,64,0.008820999995805323,4,complete,,3,1.5384615384615385,2.7967353999993065,81.1518916999994,843.3830225999991,0.022353399996063672,0.013977999995404389,168.10994590019982,226.77446570010943,172.90975859964965,4213,64.0,9,0.012212699999508914,cim,1,1,0,0,245.66209979999985,2.2840385000017704,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,After pricing construction: global time budget exhausted
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,qaia_tuned,bp_active_excluding_cloud_call,340.9772076999943,0.0,vehicle,2019-03-12_N12_C3_qaia_tuned_s2.json,2,optimal,1,64.0,64.0,0.0,64.0,0.0,62,62,64,0.009004300001834054,4,complete,validated_incumbent_matches_global_bound,9,0.0,0.44158449999667937,340.03337889999966,340.977209100005,0.05607550000422634,0.013646300001710188,99.03320050000184,153.38445570001204,77.13701129987749,1591,64.0,8,0.019817199994577095,qaia,,,,,,,6154abdfa6b91c1947cb9391b1dc68e6b28f10b043df5e76705b7d6d865f7f12,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,compact,bp_active_excluding_cloud_call,0.0725562000006903,0.0,vehicle,2019-03-12_N16_C4_compact.json,0,optimal,1,62.0,62.0,0.0,,,,,,,,,,,0.0,0.04329390000202693,0.06755949999933364,0.07255799999984447,,,,,,,,,,,,,,,,,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,cim,bp_active_excluding_cloud_call,600.0053599000021,129.14030149999599,vehicle,2019-03-12_N16_C4_cim_s0.json,0,time_limit,1,67.0,62.0,8.064516129032258,62.0,7.462686567164179,62,62,62,0.011814099998446181,5,complete,,3,7.462686567164179,9.039850000001024,346.83248450000247,729.1456624999992,0.03366450000612531,0.02136350000364473,178.9257709001904,288.48055549994024,116.4670214000871,1909,62.0,10,0.07411609999689972,cim,1,1,0,0,136.59680130000197,7.456499800005986,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,After node certification: global time budget exhausted
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,qaia_tuned,bp_active_excluding_cloud_call,452.6313020999951,0.0,vehicle,2019-03-12_N16_C4_qaia_tuned_s0.json,0,optimal,1,62.0,62.0,0.0,62.0,0.0,62,62,62,0.010914999998931307,5,complete,validated_incumbent_matches_global_bound,12,0.0,0.9964940999998362,451.5359352999949,452.63130380000075,0.06759169999713777,0.020157200000539888,112.96195429989893,191.31135900007212,133.69316099993011,1329,62.0,13,0.030404699995415285,qaia,,,,,,,6154abdfa6b91c1947cb9391b1dc68e6b28f10b043df5e76705b7d6d865f7f12,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,exact,bp_active_excluding_cloud_call,311.82970580000256,0.0,vehicle,2019-03-12_N16_C4_exact_r0.json,0,optimal,1,62.0,62.0,0.0,62.0,0.0,62,62,62,0.011377399998309556,5,complete,validated_incumbent_matches_global_bound,,0.0,0.5189676000009058,311.09996690000116,311.8297072999994,0.03223029999935534,0.021899999999732245,77.04781020008522,137.60343890000513,87.68462870017538,867,62.0,10,0.07929020000301534,,,,,,,,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,qaia_tuned,bp_active_excluding_cloud_call,600.0055992999987,0.0,vehicle,2019-03-12_N16_C4_qaia_tuned_s1.json,1,time_limit,1,63.0,62.0,1.6129032258064515,62.0,1.5873015873015872,62,62,62,0.01107649999903515,5,complete,,13,1.5873015873015872,0.9910043999989284,280.102206399999,600.0056007000021,0.06676700000389246,0.020625299999665003,147.59569260010176,255.6281342999573,180.02271009984543,1678,62.0,13,0.04531899999710731,qaia,,,,,,,6154abdfa6b91c1947cb9391b1dc68e6b28f10b043df5e76705b7d6d865f7f12,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,After branch construction: global time budget exhausted
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,cim,bp_active_excluding_cloud_call,340.75974829999905,249.72339590000047,vehicle,2019-03-12_N16_C4_cim_s1.json,1,optimal,1,62.0,62.0,0.0,62.0,0.0,62,62,62,0.011772499994549435,5,complete,validated_incumbent_matches_global_bound,3,0.0,8.13285079999332,339.9233083999934,590.4831457000037,0.030776300001889467,0.02297579999867594,90.17652929992619,154.82481549995282,86.53616329991928,832,62.0,9,0.04526069999701576,cim,1,1,0,0,256.54872869999963,6.82533279999916,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,cim,bp_active_excluding_cloud_call,600.0083397000053,189.14754929999617,vehicle,2019-03-12_N16_C4_cim_s2.json,2,time_limit,1,66.0,62.0,6.451612903225806,62.0,6.0606060606060606,62,62,62,0.011112600004707929,5,complete,,3,6.0606060606060606,8.80029870000726,356.0483211000028,789.1558901000026,0.03172859999904176,0.02203690000169445,164.8419720000893,293.4535043999931,124.17663760007417,2142,62.0,10,0.04984929999773158,cim,1,1,0,0,196.52019679999648,7.372647500000312,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,After branch construction: global time budget exhausted
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,qaia_tuned,bp_active_excluding_cloud_call,599.9969409000041,0.0,vehicle,2019-03-12_N16_C4_qaia_tuned_s2.json,2,time_limit,1,65.0,62.0,4.838709677419355,62.0,4.615384615384615,62,62,62,0.010996199998771772,5,complete,,13,4.615384615384615,0.7317976999984239,200.06697949999943,599.9969420999987,0.06645209999987856,0.020523099999991246,140.28018420024455,264.6179548002765,178.07714909993229,1772,62.0,14,0.09938160000456264,qaia,,,,,,,6154abdfa6b91c1947cb9391b1dc68e6b28f10b043df5e76705b7d6d865f7f12,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,Exact pricing reached TimeLimit; node is not certified
cim_active_20260923_184108,2019-03-12_N20_C5,600.0,compact,bp_active_excluding_cloud_call,0.07401969999773428,0.0,vehicle,2019-03-12_N20_C5_compact.json,0,optimal,1,62.0,62.0,0.0,,,,,,,,,,,0.0,0.029737099997873884,0.06873899999482092,0.07402150000416441,,,,,,,,,,,,,,,,,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-12_N20_C5,600.0,cim,bp_active_excluding_cloud_call,599.998706499995,246.48599890000332,vehicle,2019-03-12_N20_C5_cim_s0.json,0,time_limit,1,66.0,62.0,6.451612903225806,62.0,6.0606060606060606,62,62,62,0.012690700001257937,5,complete,,3,6.0606060606060606,18.658445199995185,552.4961083999951,846.4847064999994,0.04464420000294922,0.044599499997275416,170.05222949972813,296.3614344999951,121.00205940010346,1189,62.0,10,0.11319080000248505,cim,1,1,0,0,263.13460530000157,16.648606399998243,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,Exact pricing reached TimeLimit; node is not certified
cim_active_20260923_184108,2019-03-12_N20_C5,600.0,qaia_tuned,bp_active_excluding_cloud_call,600.0701725000035,0.0,vehicle,2019-03-12_N20_C5_qaia_tuned_s0.json,0,time_limit,1,69.0,62.0,11.290322580645162,62.0,10.144927536231885,62,62,62,0.013219300002674572,5,complete,,13,10.144927536231885,2.5934383000058006,546.5303042000014,600.0701736999981,0.08001640000293264,0.07960219999949913,187.14015839999774,289.5720272999388,110.9948248000801,1093,62.0,16,0.03673669999989215,qaia,,,,,,,6154abdfa6b91c1947cb9391b1dc68e6b28f10b043df5e76705b7d6d865f7f12,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,After branch construction: global time budget exhausted
cim_active_20260923_184108,2019-03-12_N20_C5,600.0,exact,bp_active_excluding_cloud_call,600.0588079999943,0.0,vehicle,2019-03-12_N20_C5_exact_r0.json,0,time_limit,1,68.0,62.0,9.67741935483871,62.0,8.823529411764707,62,62,62,0.012371299999358598,5,complete,,,8.823529411764707,1.499675599996408,414.07012699999905,600.0588091000027,0.046965400004410185,0.04539620000286959,175.26280459998088,307.1957131998206,106.1293066998478,994,62.0,10,0.08722480000142241,,,,,,,,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,After pricing construction: global time budget exhausted
cim_active_20260923_184108,2019-03-12_N20_C5,600.0,qaia_tuned,bp_active_excluding_cloud_call,600.1002502000047,0.0,vehicle,2019-03-12_N20_C5_qaia_tuned_s1.json,1,time_limit,1,69.0,62.0,11.290322580645162,62.0,10.144927536231885,62,62,62,0.012724799998977687,5,complete,,15,10.144927536231885,2.573154199999408,272.0488065000027,600.1002511999977,0.07771910000155913,0.0779668999966816,180.1383553000196,305.0202375999943,101.41979610011913,1368,62.0,16,0.08157439999922644,qaia,,,,,,,6154abdfa6b91c1947cb9391b1dc68e6b28f10b043df5e76705b7d6d865f7f12,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,After pricing construction: global time budget exhausted
cim_active_20260923_184108,2019-03-12_N20_C5,600.0,cim,bp_active_excluding_cloud_call,600.0058523999978,186.3651702999996,vehicle,2019-03-12_N20_C5_cim_s1.json,1,time_limit,1,68.0,62.0,9.67741935483871,62.0,8.823529411764707,62,62,62,0.012502599995059427,5,complete,,3,8.823529411764707,18.334083000001556,477.24806279999757,786.371023700005,0.043644199999107514,0.04264260000491049,175.20078879984067,292.8036241998416,119.22205339984066,1170,62.0,11,0.06174499999906402,cim,1,1,0,0,203.73549110000022,17.370320800000627,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,Exact pricing reached TimeLimit; node is not certified
cim_active_20260923_184108,2019-03-12_N20_C5,600.0,cim,bp_active_excluding_cloud_call,600.1544615000093,306.63277829999424,vehicle,2019-03-12_N20_C5_cim_s2.json,2,time_limit,1,69.0,62.0,11.290322580645162,62.0,10.144927536231885,62,62,62,0.0123708999963128,5,complete,,3,10.144927536231885,18.607400400003826,584.0907289000097,906.7872410999989,0.046866500000760425,0.04011529999843333,162.3249235999392,283.6985678999772,142.1302285998754,1049,62.0,9,0.08947299999999814,cim,1,1,0,0,323.34865819999686,16.71587990000262,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,After branch construction: global time budget exhausted
cim_active_20260923_184108,2019-03-12_N20_C5,600.0,qaia_tuned,bp_active_excluding_cloud_call,600.1504927999995,0.0,vehicle,2019-03-12_N20_C5_qaia_tuned_s2.json,2,time_limit,1,69.0,62.0,11.290322580645162,62.0,10.144927536231885,62,62,62,0.012223600002471358,5,complete,,13,10.144927536231885,2.577285399995162,546.3625306999966,600.1504939999941,0.07668800000101328,0.07547850000264589,187.90709159993276,289.49199629989016,110.35256330003904,1094,62.0,16,0.036602899999707006,qaia,,,,,,,6154abdfa6b91c1947cb9391b1dc68e6b28f10b043df5e76705b7d6d865f7f12,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,After branch construction: global time budget exhausted
cim_active_20260923_184108,2019-03-13_N8_C2,600.0,compact,bp_active_excluding_cloud_call,0.042129199995542876,0.0,vehicle,2019-03-13_N8_C2_compact.json,0,optimal,1,64.0,64.0,0.0,,,,,,,,,,,0.0,0.010077699997054879,0.03739299999870127,0.04213069999968866,,,,,,,,,,,,,,,,,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-13_N8_C2,600.0,cim,bp_active_excluding_cloud_call,1.0480830000014976,423.710576700003,vehicle,2019-03-13_N8_C2_cim_s0.json,0,error,0,,64.0,,64,,58,62,64,0.006817999994382262,4,complete,,0,,,,424.7586611000006,0.005485699999553617,0.013058299999102019,0.05266950000077486,0.0,0.9663363999934518,1,,1,0.0,cim,1,0,0,0,424.658360100002,0.9477833999990253,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,RuntimeError('CIM worker failed; inspect D:\\pythonProject\\BP_QAIA_PCP\\results\\cim_tasks\\bpd7509c60ebf849aa809a\\worker.log')
cim_active_20260923_184108,2019-03-13_N8_C2,600.0,qaia_tuned,bp_active_excluding_cloud_call,13.279885500000091,0.0,vehicle,2019-03-13_N8_C2_qaia_tuned_s0.json,0,optimal,1,64.0,64.0,0.0,64.0,0.0,58,62,64,0.008121399994706735,4,complete,validated_incumbent_matches_global_bound,9,0.0,0.2962528999996721,13.24923249999847,13.279886799995438,0.006773699999030214,0.04624049999983981,4.585394099965924,5.301680800017493,2.4890754998705233,212,64.0,9,0.00321770000300603,qaia,,,,,,,6154abdfa6b91c1947cb9391b1dc68e6b28f10b043df5e76705b7d6d865f7f12,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-13_N8_C2,600.0,exact,bp_active_excluding_cloud_call,56.91119089999847,0.0,vehicle,2019-03-13_N8_C2_exact_r0.json,0,optimal,1,64.0,64.0,0.0,64.0,0.0,58,62,64,0.007232800002384465,4,complete,validated_incumbent_matches_global_bound,,0.0,0.21116120000078809,56.78513419999945,56.91119230000186,0.005920800002058968,0.012836399997468106,17.628755199999432,22.59799409998959,13.335542900356813,806,64.0,9,0.006618500003241934,,,,,,,,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-13_N8_C2,600.0,qaia_tuned,bp_active_excluding_cloud_call,52.715859199997794,0.0,vehicle,2019-03-13_N8_C2_qaia_tuned_s1.json,1,optimal,1,64.0,64.0,0.0,64.0,0.0,58,62,64,0.006846700001915451,4,complete,validated_incumbent_matches_global_bound,7,0.0,0.3830165000035777,52.59769970000343,52.71586060000118,0.005855800001882017,0.04541140000219457,17.218944999920495,20.849428399960743,11.689575199816318,702,64.0,9,0.004932600000756793,qaia,,,,,,,6154abdfa6b91c1947cb9391b1dc68e6b28f10b043df5e76705b7d6d865f7f12,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-13_N8_C2,600.0,cim,bp_active_excluding_cloud_call,1.1502342999956454,423.7701578000051,vehicle,2019-03-13_N8_C2_cim_s1.json,1,error,0,,64.0,,64,,58,62,64,0.00660980000247946,4,complete,,0,,,,424.9203933999961,0.006691299997328315,0.01300220000121044,0.050780800003849436,0.0,1.057589399999415,1,,1,0.0,cim,1,0,0,0,424.80957659999694,1.0394187999918358,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,RuntimeError('CIM worker failed; inspect D:\\pythonProject\\BP_QAIA_PCP\\results\\cim_tasks\\bpf69b737538474bc4bc1d\\worker.log')
cim_active_20260923_184108,2019-03-13_N8_C2,600.0,cim,bp_active_excluding_cloud_call,1.0538321000058204,363.4603739999948,vehicle,2019-03-13_N8_C2_cim_s2.json,2,error,0,,64.0,,64,,58,62,64,0.006931399999302812,4,complete,,0,,,,364.51420730000245,0.00605119999818271,0.012981200001377147,0.05046250000305008,0.0,0.9730328000077861,1,,1,0.0,cim,1,0,0,0,364.41459269999905,0.9542187000042759,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,RuntimeError('CIM worker failed; inspect D:\\pythonProject\\BP_QAIA_PCP\\results\\cim_tasks\\bpd7e789d7963041e68dbb\\worker.log')
cim_active_20260923_184108,2019-03-13_N8_C2,600.0,qaia_tuned,bp_active_excluding_cloud_call,73.34366269999737,0.0,vehicle,2019-03-13_N8_C2_qaia_tuned_s2.json,2,optimal,1,64.0,64.0,0.0,64.0,0.0,58,62,64,0.006409900001017377,4,complete,validated_incumbent_matches_global_bound,7,0.0,0.37915780000184895,73.20088389999728,73.34366420000151,0.005652500003634486,0.049073900001531,25.170627000072272,25.907132499982254,17.41272190046584,1092,64.0,9,0.013162000002921559,qaia,,,,,,,6154abdfa6b91c1947cb9391b1dc68e6b28f10b043df5e76705b7d6d865f7f12,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-13_N12_C3,600.0,compact,bp_active_excluding_cloud_call,0.06447509999998147,0.0,vehicle,2019-03-13_N12_C3_compact.json,0,optimal,1,65.0,65.0,0.0,,,,,,,,,,,0.0,0.013939399999799207,0.047858300000370946,0.06447679999837419,,,,,,,,,,,,,,,,,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
cim_active_20260923_184108,2019-03-13_N12_C3,600.0,cim,bp_active_excluding_cloud_call,48.59291780000058,242.93408099999942,vehicle,2019-03-13_N12_C3_cim_s0.json,0,optimal,1,65.0,65.0,0.0,65.0,0.0,58,64,65,0.007818700003554113,4,complete,validated_incumbent_matches_global_bound,1,0.0,2.057939799997257,48.474799800002074,291.52700039999763,0.018301999996765517,0.010618399996019434,15.126208000023325,18.384232199925464,13.19471609996981,294,65.0,8,0.012619699999049772,cim,1,1,0,0,244.56640850000258,1.6323275000031572,,368ba55f3207fb114457881ca4a31587fe1f1603cec146453844dccfb30ae709,
