batch,instance,budget,completion_rows,method,result,seed,seconds,objective,source,timing_basis,wall_seconds,cloud_excluded_seconds
cim_active_20260923_184108,2019-03-11_N16_C4,600.0,vehicle,cim,2019-03-11_N16_C4_cim_s2.json,2,8.593428999993193,71.0,rmp_integer,bp_active_excluding_cloud_call,196.6201080999963,188.02667730000394
cim_active_20260923_184108,2019-03-11_N16_C4,600.0,vehicle,cim,2019-03-11_N16_C4_cim_s2.json,2,83.56540709999535,70.0,rmp_integer,bp_active_excluding_cloud_call,271.5920862999992,188.02667730000394
cim_active_20260923_184108,2019-03-11_N16_C4,600.0,vehicle,cim,2019-03-11_N16_C4_cim_s2.json,2,137.3259076999966,69.0,rmp_integer,bp_active_excluding_cloud_call,325.35258699999395,188.02667730000394
cim_active_20260923_184108,2019-03-11_N16_C4,600.0,vehicle,cim,2019-03-11_N16_C4_cim_s2.json,2,208.15754509999533,68.0,rmp_integer,bp_active_excluding_cloud_call,396.1842242999992,188.02667730000394
cim_active_20260923_184108,2019-03-11_N16_C4,600.0,vehicle,cim,2019-03-11_N16_C4_cim_s2.json,2,293.3078897999949,67.0,rmp_integer,bp_active_excluding_cloud_call,481.33456899999874,188.02667730000394
cim_active_20260923_184108,2019-03-11_N16_C4,600.0,vehicle,cim,2019-03-11_N16_C4_cim_s2.json,2,454.827804799992,65.0,rmp_integer,bp_active_excluding_cloud_call,642.8544839999959,188.02667730000394
cim_active_20260923_184108,2019-03-11_N16_C4,600.0,vehicle,qaia_tuned,2019-03-11_N16_C4_qaia_tuned_s2.json,2,2.1369981999960146,76.0,restricted_mip,bp_active_excluding_cloud_call,2.1370000000024447,0.0
cim_active_20260923_184108,2019-03-11_N16_C4,600.0,vehicle,qaia_tuned,2019-03-11_N16_C4_qaia_tuned_s2.json,2,31.27805499999522,75.0,rmp_integer,bp_active_excluding_cloud_call,31.278057000003173,0.0
cim_active_20260923_184108,2019-03-11_N16_C4,600.0,vehicle,qaia_tuned,2019-03-11_N16_C4_qaia_tuned_s2.json,2,48.483034199998656,74.0,rmp_integer,bp_active_excluding_cloud_call,48.483036300000094,0.0
cim_active_20260923_184108,2019-03-11_N16_C4,600.0,vehicle,qaia_tuned,2019-03-11_N16_C4_qaia_tuned_s2.json,2,56.672737099994265,69.0,rmp_integer,bp_active_excluding_cloud_call,56.672738900000695,0.0
cim_active_20260923_184108,2019-03-11_N16_C4,600.0,vehicle,qaia_tuned,2019-03-11_N16_C4_qaia_tuned_s2.json,2,71.82691879999766,67.0,rmp_integer,bp_active_excluding_cloud_call,71.82692070000485,0.0
cim_active_20260923_184108,2019-03-11_N16_C4,600.0,vehicle,qaia_tuned,2019-03-11_N16_C4_qaia_tuned_s2.json,2,524.366036899999,65.0,rmp_integer,bp_active_excluding_cloud_call,524.3660390000005,0.0
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,compact,2019-03-11_N20_C5_compact.json,0,0.029300599999260157,74.0,compact_mipsol,bp_active_excluding_cloud_call,0.02930279999418417,0.0
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,compact,2019-03-11_N20_C5_compact.json,0,0.12461880000046222,68.0,compact_mipsol,bp_active_excluding_cloud_call,0.12462089999462478,0.0
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,compact,2019-03-11_N20_C5_compact.json,0,0.1263727999976254,64.0,compact_mipsol,bp_active_excluding_cloud_call,0.12637469999754103,0.0
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,compact,2019-03-11_N20_C5_compact.json,0,0.12993989999813493,63.0,compact_mipsol,bp_active_excluding_cloud_call,0.12994179999805056,0.0
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,compact,2019-03-11_N20_C5_compact.json,0,0.13250410000182455,62.0,compact_mipsol,bp_active_excluding_cloud_call,0.13250589999370277,0.0
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,cim,2019-03-11_N20_C5_cim_s0.json,0,20.323440699998173,74.0,restricted_mip,bp_active_excluding_cloud_call,230.28863360000105,209.9651903999984
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,cim,2019-03-11_N20_C5_cim_s0.json,0,20.397106799995527,73.0,restricted_mip,bp_active_excluding_cloud_call,230.36229980000644,209.9651903999984
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,cim,2019-03-11_N20_C5_cim_s0.json,0,263.0647605999984,72.0,rmp_integer,bp_active_excluding_cloud_call,473.0299531000055,209.9651903999984
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,cim,2019-03-11_N20_C5_cim_s0.json,0,267.0505717999986,69.0,rmp_integer,bp_active_excluding_cloud_call,477.01576440000645,209.9651903999984
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,qaia_tuned,2019-03-11_N20_C5_qaia_tuned_s0.json,0,1.2213466000030166,75.0,rmp_integer,bp_active_excluding_cloud_call,1.221349999999802,0.0
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,qaia_tuned,2019-03-11_N20_C5_qaia_tuned_s0.json,0,2.453497900001821,74.0,restricted_mip,bp_active_excluding_cloud_call,2.4535006000005524,0.0
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,qaia_tuned,2019-03-11_N20_C5_qaia_tuned_s0.json,0,252.64188220000506,70.0,rmp_integer,bp_active_excluding_cloud_call,252.6418848999965,0.0
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,qaia_tuned,2019-03-11_N20_C5_qaia_tuned_s0.json,0,403.2086333000043,68.0,rmp_integer,bp_active_excluding_cloud_call,403.20863599999575,0.0
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,exact,2019-03-11_N20_C5_exact_r0.json,0,2.330648700000893,78.0,restricted_mip,bp_active_excluding_cloud_call,2.3306508000023314,0.0
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,exact,2019-03-11_N20_C5_exact_r0.json,0,2.409147500002291,74.0,restricted_mip,bp_active_excluding_cloud_call,2.409149700004491,0.0
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,exact,2019-03-11_N20_C5_exact_r0.json,0,140.88876850000088,69.0,rmp_integer,bp_active_excluding_cloud_call,140.88877080000384,0.0
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,exact,2019-03-11_N20_C5_exact_r0.json,0,496.02175470000657,68.0,rmp_integer,bp_active_excluding_cloud_call,496.02175700000225,0.0
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,qaia_tuned,2019-03-11_N20_C5_qaia_tuned_s1.json,1,1.1622881999937817,75.0,rmp_integer,bp_active_excluding_cloud_call,1.1622902000017348,0.0
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,qaia_tuned,2019-03-11_N20_C5_qaia_tuned_s1.json,1,2.408163699998113,74.0,restricted_mip,bp_active_excluding_cloud_call,2.408165700006066,0.0
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,qaia_tuned,2019-03-11_N20_C5_qaia_tuned_s1.json,1,252.17968509999628,70.0,rmp_integer,bp_active_excluding_cloud_call,252.179687200005,0.0
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,qaia_tuned,2019-03-11_N20_C5_qaia_tuned_s1.json,1,401.5920771999954,68.0,rmp_integer,bp_active_excluding_cloud_call,401.59207950000564,0.0
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,cim,2019-03-11_N20_C5_cim_s1.json,1,21.32834610000282,73.0,restricted_mip,bp_active_excluding_cloud_call,230.2615216999984,208.93317309999838
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,cim,2019-03-11_N20_C5_cim_s1.json,1,185.13539080000191,72.0,rmp_integer,bp_active_excluding_cloud_call,394.06856569999945,208.93317309999838
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,cim,2019-03-11_N20_C5_cim_s1.json,1,239.6073983000024,70.0,rmp_integer,bp_active_excluding_cloud_call,448.5405731999999,208.93317309999838
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,cim,2019-03-11_N20_C5_cim_s1.json,1,292.67183990000194,69.0,rmp_integer,bp_active_excluding_cloud_call,501.6050147999995,208.93317309999838
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,cim,2019-03-11_N20_C5_cim_s1.json,1,541.7201020000066,68.0,rmp_integer,bp_active_excluding_cloud_call,750.6532771999991,208.93317309999838
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,cim,2019-03-11_N20_C5_cim_s2.json,2,23.671741400001338,72.0,restricted_mip,bp_active_excluding_cloud_call,293.7238612000001,270.0521174999958
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,cim,2019-03-11_N20_C5_cim_s2.json,2,160.68925840000156,71.0,rmp_integer,bp_active_excluding_cloud_call,430.7413777999973,270.0521174999958
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,cim,2019-03-11_N20_C5_cim_s2.json,2,160.9412525000007,68.0,rmp_integer,bp_active_excluding_cloud_call,430.9933719999972,270.0521174999958
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,cim,2019-03-11_N20_C5_cim_s2.json,2,255.90586679999979,67.0,rmp_integer,bp_active_excluding_cloud_call,525.957986399997,270.0521174999958
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,cim,2019-03-11_N20_C5_cim_s2.json,2,521.5595249000035,66.0,rmp_integer,bp_active_excluding_cloud_call,791.6116445000007,270.0521174999958
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,qaia_tuned,2019-03-11_N20_C5_qaia_tuned_s2.json,2,1.290041200001724,74.0,rmp_integer,bp_active_excluding_cloud_call,1.2900436999989324,0.0
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,qaia_tuned,2019-03-11_N20_C5_qaia_tuned_s2.json,2,174.8015626999986,73.0,rmp_integer,bp_active_excluding_cloud_call,174.80156449999777,0.0
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,qaia_tuned,2019-03-11_N20_C5_qaia_tuned_s2.json,2,231.20428160000301,70.0,rmp_integer,bp_active_excluding_cloud_call,231.20428350000293,0.0
cim_active_20260923_184108,2019-03-11_N20_C5,600.0,vehicle,qaia_tuned,2019-03-11_N20_C5_qaia_tuned_s2.json,2,564.609723900001,69.0,rmp_integer,bp_active_excluding_cloud_call,564.6097258000009,0.0
cim_active_20260923_184108,2019-03-12_N8_C2,600.0,vehicle,compact,2019-03-12_N8_C2_compact.json,0,0.027418600002420135,81.0,compact_mipsol,bp_active_excluding_cloud_call,0.027420600003097206,0.0
cim_active_20260923_184108,2019-03-12_N8_C2,600.0,vehicle,compact,2019-03-12_N8_C2_compact.json,0,0.028507200004241895,80.0,compact_mipsol,bp_active_excluding_cloud_call,0.02850909999688156,0.0
cim_active_20260923_184108,2019-03-12_N8_C2,600.0,vehicle,compact,2019-03-12_N8_C2_compact.json,0,0.03150080000341404,69.0,compact_mipsol,bp_active_excluding_cloud_call,0.031502700003329664,0.0
cim_active_20260923_184108,2019-03-12_N8_C2,600.0,vehicle,compact,2019-03-12_N8_C2_compact.json,0,0.032537900005991105,68.0,compact_mipsol,bp_active_excluding_cloud_call,0.03253969999786932,0.0
cim_active_20260923_184108,2019-03-12_N8_C2,600.0,vehicle,qaia_tuned,2019-03-12_N8_C2_qaia_tuned_s0.json,0,0.47313170000415994,81.0,restricted_mip,bp_active_excluding_cloud_call,0.47313360000407556,0.0
cim_active_20260923_184108,2019-03-12_N8_C2,600.0,vehicle,qaia_tuned,2019-03-12_N8_C2_qaia_tuned_s0.json,0,0.942425599998387,69.0,rmp_integer,bp_active_excluding_cloud_call,0.9424273999975412,0.0
cim_active_20260923_184108,2019-03-12_N8_C2,600.0,vehicle,qaia_tuned,2019-03-12_N8_C2_qaia_tuned_s0.json,0,2.2017711000007694,68.0,rmp_integer,bp_active_excluding_cloud_call,2.201773900000262,0.0
cim_active_20260923_184108,2019-03-12_N8_C2,600.0,vehicle,exact,2019-03-12_N8_C2_exact_r0.json,0,0.18898469999840017,81.0,rmp_integer,bp_active_excluding_cloud_call,0.18898649999755435,0.0
cim_active_20260923_184108,2019-03-12_N8_C2,600.0,vehicle,exact,2019-03-12_N8_C2_exact_r0.json,0,0.32491489999665646,70.0,restricted_mip,bp_active_excluding_cloud_call,0.32491660000232514,0.0
cim_active_20260923_184108,2019-03-12_N8_C2,600.0,vehicle,exact,2019-03-12_N8_C2_exact_r0.json,0,6.942915499996161,69.0,rmp_integer,bp_active_excluding_cloud_call,6.94291720000183,0.0
cim_active_20260923_184108,2019-03-12_N8_C2,600.0,vehicle,exact,2019-03-12_N8_C2_exact_r0.json,0,7.851165799998853,68.0,rmp_integer,bp_active_excluding_cloud_call,7.85116740000376,0.0
cim_active_20260923_184108,2019-03-12_N8_C2,600.0,vehicle,qaia_tuned,2019-03-12_N8_C2_qaia_tuned_s1.json,1,0.46612350000214064,81.0,restricted_mip,bp_active_excluding_cloud_call,0.46612569999706466,0.0
cim_active_20260923_184108,2019-03-12_N8_C2,600.0,vehicle,qaia_tuned,2019-03-12_N8_C2_qaia_tuned_s1.json,1,0.9308635999987018,69.0,rmp_integer,bp_active_excluding_cloud_call,0.9308657000001404,0.0
cim_active_20260923_184108,2019-03-12_N8_C2,600.0,vehicle,qaia_tuned,2019-03-12_N8_C2_qaia_tuned_s1.json,1,2.2151270999966073,68.0,rmp_integer,bp_active_excluding_cloud_call,2.2151293999995687,0.0
cim_active_20260923_184108,2019-03-12_N8_C2,600.0,vehicle,qaia_tuned,2019-03-12_N8_C2_qaia_tuned_s2.json,2,0.4651014000046416,81.0,restricted_mip,bp_active_excluding_cloud_call,0.4651030000022729,0.0
cim_active_20260923_184108,2019-03-12_N8_C2,600.0,vehicle,qaia_tuned,2019-03-12_N8_C2_qaia_tuned_s2.json,2,0.9351437000004807,69.0,rmp_integer,bp_active_excluding_cloud_call,0.9351451999973506,0.0
cim_active_20260923_184108,2019-03-12_N8_C2,600.0,vehicle,qaia_tuned,2019-03-12_N8_C2_qaia_tuned_s2.json,2,2.201372800001991,68.0,rmp_integer,bp_active_excluding_cloud_call,2.2013745000003837,0.0
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,compact,2019-03-12_N12_C3_compact.json,0,0.016673999998602085,80.0,compact_mipsol,bp_active_excluding_cloud_call,0.016676100000040606,0.0
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,compact,2019-03-12_N12_C3_compact.json,0,0.0657772999984445,64.0,compact_mipsol,bp_active_excluding_cloud_call,0.06577950000064448,0.0
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,cim,2019-03-12_N12_C3_cim_s0.json,0,3.0770424000002095,69.0,rmp_integer,bp_active_excluding_cloud_call,246.73074140000244,243.65369680000003
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,cim,2019-03-12_N12_C3_cim_s0.json,0,72.14325720000488,68.0,rmp_integer,bp_active_excluding_cloud_call,315.7969563000006,243.65369680000003
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,cim,2019-03-12_N12_C3_cim_s0.json,0,117.00483579999855,66.0,rmp_integer,bp_active_excluding_cloud_call,360.6585347,243.65369680000003
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,cim,2019-03-12_N12_C3_cim_s0.json,0,210.1555637000056,65.0,rmp_integer,bp_active_excluding_cloud_call,453.8092625999998,243.65369680000003
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,cim,2019-03-12_N12_C3_cim_s0.json,0,269.20387740000297,64.0,rmp_integer,bp_active_excluding_cloud_call,512.8575765999994,243.65369680000003
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,qaia_tuned,2019-03-12_N12_C3_qaia_tuned_s0.json,0,0.42436199999792734,81.0,rmp_integer,bp_active_excluding_cloud_call,0.42436439999437425,0.0
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,qaia_tuned,2019-03-12_N12_C3_qaia_tuned_s0.json,0,0.6872847999984515,67.0,restricted_mip,bp_active_excluding_cloud_call,0.687287099994137,0.0
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,qaia_tuned,2019-03-12_N12_C3_qaia_tuned_s0.json,0,2.626336299996183,66.0,rmp_integer,bp_active_excluding_cloud_call,2.626338599999144,0.0
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,qaia_tuned,2019-03-12_N12_C3_qaia_tuned_s0.json,0,17.09982719999971,64.0,rmp_integer,bp_active_excluding_cloud_call,17.09982929999387,0.0
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,exact,2019-03-12_N12_C3_exact_r0.json,0,0.3759393000000273,69.0,rmp_integer,bp_active_excluding_cloud_call,0.3759414999949513,0.0
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,exact,2019-03-12_N12_C3_exact_r0.json,0,12.85179159999825,68.0,rmp_integer,bp_active_excluding_cloud_call,12.85179380000045,0.0
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,exact,2019-03-12_N12_C3_exact_r0.json,0,120.74686699999438,65.0,rmp_integer,bp_active_excluding_cloud_call,120.74686919999658,0.0
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,exact,2019-03-12_N12_C3_exact_r0.json,0,432.36536669999623,64.0,rmp_integer,bp_active_excluding_cloud_call,432.3653689999992,0.0
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,qaia_tuned,2019-03-12_N12_C3_qaia_tuned_s1.json,1,0.43504329999996116,80.0,rmp_integer,bp_active_excluding_cloud_call,0.4350451999998768,0.0
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,qaia_tuned,2019-03-12_N12_C3_qaia_tuned_s1.json,1,3.496821100001398,77.0,rmp_integer,bp_active_excluding_cloud_call,3.4968227999997907,0.0
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,qaia_tuned,2019-03-12_N12_C3_qaia_tuned_s1.json,1,28.237418899996555,71.0,rmp_integer,bp_active_excluding_cloud_call,28.23742069999571,0.0
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,qaia_tuned,2019-03-12_N12_C3_qaia_tuned_s1.json,1,52.42141640000045,69.0,rmp_integer,bp_active_excluding_cloud_call,52.42141830000037,0.0
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,qaia_tuned,2019-03-12_N12_C3_qaia_tuned_s1.json,1,108.11990839999635,68.0,rmp_integer,bp_active_excluding_cloud_call,108.11991029999626,0.0
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,qaia_tuned,2019-03-12_N12_C3_qaia_tuned_s1.json,1,263.73455059999833,67.0,rmp_integer,bp_active_excluding_cloud_call,263.73455249999824,0.0
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,qaia_tuned,2019-03-12_N12_C3_qaia_tuned_s1.json,1,340.57861330000014,64.0,rmp_integer,bp_active_excluding_cloud_call,340.57861499999854,0.0
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,cim,2019-03-12_N12_C3_cim_s1.json,1,2.822176000001491,69.0,rmp_integer,bp_active_excluding_cloud_call,245.66017270000157,242.83799449999788
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,cim,2019-03-12_N12_C3_cim_s1.json,1,15.2293484000038,68.0,rmp_integer,bp_active_excluding_cloud_call,258.06734519999736,242.83799449999788
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,cim,2019-03-12_N12_C3_cim_s1.json,1,83.72587940000085,66.0,rmp_integer,bp_active_excluding_cloud_call,326.5638761000009,242.83799449999788
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,cim,2019-03-12_N12_C3_cim_s1.json,1,92.32669750000059,64.0,rmp_integer,bp_active_excluding_cloud_call,335.1646940999999,242.83799449999788
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,cim,2019-03-12_N12_C3_cim_s2.json,2,2.7967353999993065,69.0,rmp_integer,bp_active_excluding_cloud_call,246.1747985999973,243.37806129999808
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,cim,2019-03-12_N12_C3_cim_s2.json,2,36.42535990000033,67.0,rmp_integer,bp_active_excluding_cloud_call,279.80342299999757,243.37806129999808
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,cim,2019-03-12_N12_C3_cim_s2.json,2,81.1518916999994,65.0,rmp_integer,bp_active_excluding_cloud_call,324.5299548999974,243.37806129999808
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,qaia_tuned,2019-03-12_N12_C3_qaia_tuned_s2.json,2,0.44158449999667937,80.0,rmp_integer,bp_active_excluding_cloud_call,0.4415863000031095,0.0
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,qaia_tuned,2019-03-12_N12_C3_qaia_tuned_s2.json,2,3.4819656999970903,77.0,rmp_integer,bp_active_excluding_cloud_call,3.481967400002759,0.0
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,qaia_tuned,2019-03-12_N12_C3_qaia_tuned_s2.json,2,28.093243699993764,71.0,rmp_integer,bp_active_excluding_cloud_call,28.093245500000194,0.0
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,qaia_tuned,2019-03-12_N12_C3_qaia_tuned_s2.json,2,52.15089079999598,69.0,rmp_integer,bp_active_excluding_cloud_call,52.15089280000393,0.0
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,qaia_tuned,2019-03-12_N12_C3_qaia_tuned_s2.json,2,107.61575509999966,68.0,rmp_integer,bp_active_excluding_cloud_call,107.61575699999958,0.0
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,qaia_tuned,2019-03-12_N12_C3_qaia_tuned_s2.json,2,263.5694757999954,67.0,rmp_integer,bp_active_excluding_cloud_call,263.56947760000185,0.0
cim_active_20260923_184108,2019-03-12_N12_C3,600.0,vehicle,qaia_tuned,2019-03-12_N12_C3_qaia_tuned_s2.json,2,340.03337889999966,64.0,rmp_integer,bp_active_excluding_cloud_call,340.03338090000034,0.0
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,vehicle,compact,2019-03-12_N16_C4_compact.json,0,0.04329390000202693,80.0,compact_mipsol,bp_active_excluding_cloud_call,0.043295899995428044,0.0
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,vehicle,compact,2019-03-12_N16_C4_compact.json,0,0.04541350000363309,70.0,compact_mipsol,bp_active_excluding_cloud_call,0.045415399996272754,0.0
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,vehicle,compact,2019-03-12_N16_C4_compact.json,0,0.04679539999779081,69.0,compact_mipsol,bp_active_excluding_cloud_call,0.04679729999770643,0.0
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,vehicle,compact,2019-03-12_N16_C4_compact.json,0,0.04801399999996647,68.0,compact_mipsol,bp_active_excluding_cloud_call,0.048015799999120645,0.0
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,vehicle,compact,2019-03-12_N16_C4_compact.json,0,0.06755949999933364,62.0,compact_mipsol,bp_active_excluding_cloud_call,0.06756270000187214,0.0
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,vehicle,cim,2019-03-12_N16_C4_cim_s0.json,0,9.039850000001024,73.0,restricted_mip,bp_active_excluding_cloud_call,138.18015390000073,129.14030149999599
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,vehicle,cim,2019-03-12_N16_C4_cim_s0.json,0,14.37626640000235,71.0,rmp_integer,bp_active_excluding_cloud_call,143.51656999999977,129.14030149999599
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,vehicle,cim,2019-03-12_N16_C4_cim_s0.json,0,110.18798300000344,68.0,rmp_integer,bp_active_excluding_cloud_call,239.32828630000586,129.14030149999599
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,vehicle,cim,2019-03-12_N16_C4_cim_s0.json,0,346.83248450000247,67.0,rmp_integer,bp_active_excluding_cloud_call,475.97278790000564,129.14030149999599
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,vehicle,qaia_tuned,2019-03-12_N16_C4_qaia_tuned_s0.json,0,0.9964940999998362,68.0,rmp_integer,bp_active_excluding_cloud_call,0.9964962000012747,0.0
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,vehicle,qaia_tuned,2019-03-12_N16_C4_qaia_tuned_s0.json,0,208.03654759999336,66.0,rmp_integer,bp_active_excluding_cloud_call,208.0365496000013,0.0
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,vehicle,qaia_tuned,2019-03-12_N16_C4_qaia_tuned_s0.json,0,270.6443949999957,65.0,rmp_integer,bp_active_excluding_cloud_call,270.64439700000366,0.0
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,vehicle,qaia_tuned,2019-03-12_N16_C4_qaia_tuned_s0.json,0,290.42917839999427,64.0,rmp_integer,bp_active_excluding_cloud_call,290.4291802000007,0.0
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,vehicle,qaia_tuned,2019-03-12_N16_C4_qaia_tuned_s0.json,0,451.5359352999949,62.0,rmp_integer,bp_active_excluding_cloud_call,451.5359371000013,0.0
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,vehicle,exact,2019-03-12_N16_C4_exact_r0.json,0,0.5189676000009058,80.0,rmp_integer,bp_active_excluding_cloud_call,0.51896940000006,0.0
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,vehicle,exact,2019-03-12_N16_C4_exact_r0.json,0,1.200904500001343,77.0,restricted_mip,bp_active_excluding_cloud_call,1.2009060999989742,0.0
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,vehicle,exact,2019-03-12_N16_C4_exact_r0.json,0,1.229608100002224,74.0,restricted_mip,bp_active_excluding_cloud_call,1.2296098000006168,0.0
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,vehicle,exact,2019-03-12_N16_C4_exact_r0.json,0,70.63410090000252,69.0,rmp_integer,bp_active_excluding_cloud_call,70.63410270000168,0.0
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,vehicle,exact,2019-03-12_N16_C4_exact_r0.json,0,79.61523440000019,68.0,rmp_integer,bp_active_excluding_cloud_call,79.6152363000001,0.0
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,vehicle,exact,2019-03-12_N16_C4_exact_r0.json,0,213.7855020000061,67.0,rmp_integer,bp_active_excluding_cloud_call,213.78550379999797,0.0
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,vehicle,exact,2019-03-12_N16_C4_exact_r0.json,0,311.09996690000116,62.0,rmp_integer,bp_active_excluding_cloud_call,311.0999687000003,0.0
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,vehicle,qaia_tuned,2019-03-12_N16_C4_qaia_tuned_s1.json,1,0.9910043999989284,68.0,rmp_integer,bp_active_excluding_cloud_call,0.9910067000018898,0.0
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,vehicle,qaia_tuned,2019-03-12_N16_C4_qaia_tuned_s1.json,1,226.76994969999942,64.0,rmp_integer,bp_active_excluding_cloud_call,226.76995190000162,0.0
cim_active_20260923_184108,2019-03-12_N16_C4,600.0,vehicle,qaia_tuned,2019-03-12_N16_C4_qaia_tuned_s1.json,1,280.102206399999,63.0,rmp_integer,bp_active_excluding_cloud_call,280.1022086000012,0.0
